Word,Class
"RT @RealNiggaSherm: ""@1stBlocJeremiah: @RealNiggaSherm bitch"" bitch wassup",Offensive
"RT @RealNiggaSherm: ""@1stBlocJeremiah: @RealNiggaSherm you home. Niggaz in that bitch was some hoes yaknow"" yazz I gotta do applewood n shit",Offensive
RT @RealNiggaSherm: &#127379;kk bitch TD in 17'&#128275; Jeff b home real soon &#9981;&#127344;&#127382;,Offensive
RT @RealNiggaSherm: I can't trust a bitch I can't trust myself,Offensive
"RT @RealRaymondJ: When bae calls ""Chinese food"" in your phone and your side hoe answers in a Chinese accent &amp; takes your order.. http://t.c&#8230;",Non-offensive
RT @RealScoZayy_NNF: Just barrass Meez ctfu um zoned out wit my fro out while um hitin hoes from da back #comebacktoreality,Offensive
RT @RealScottieTee: Girls dress like hoes and wonder why good guys aren't attracted to them... http://t.co/dLRk2I04hO,Non-offensive
RT @RealSexAddicts: Wet&#128166; &amp; warm &#9832;&#65039; pussy &#128553;&#128525;,Offensive
"RT @RealSexNotes: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a titl&#8230;",Offensive
"RT @RealSexNotes: Too many faithful girls are single, and too many hoes are taken.",Offensive
"RT @RealSkipBayless: In their primes, MJ would have dominated LBJ in 1 on 1. Just so much mentally tougher. MJ's trash talk alone would unn&#8230;",Offensive
"RT @RealTalk: i swear I'm a nice girl, until you do something that pisses me off... then the bitch comes out.",Offensive
"RT @RealTimeWWII: 6000 people/day now being deported from Warsaw ghetto, packed into cattle cars for rail trip to Treblinka death camp. htt&#8230;",Offensive
"RT @Realistt__: &#128525; &#8220;@Squirtology: Crazy things about the pussy that you should know &#128520;&#128520;

Make sure u know &#128073;&#128073; http://t.co/xOO7AjnD8y &#128072;&#128072; http:/&#8230;",Offensive
RT @Realistt__: Shy girls are undercover freaks..&#128527;,Non-offensive
"RT @ReallyHighIdeas: Scientists have recently discovered that bitches, do in fact, be trippin'",Offensive
RT @RedBone9922: These hoes ain't loyal &#128588;,Offensive
RT @RedHeadRay_: I swear I saw more then 3 bitches jump this girl &#128583;,Offensive
RT @RedScareBot: Commie &amp;#9773; Mints RT @_whiteponyjr_ F#@!kkk this faggot commie http://t.co/lnqNpChciA,Offensive
"RT @RedTvvitter: ""Does my Mewtwo make your pussy wet?"" http://t.co/W4zzHr6Kum",Offensive
RT @ReeseZamora: @daxmw23 Dax we don't love these hoes,Offensive
RT @ReevesJunya: bitch ass niggas claim to be yo homies then get on dirt .. All bitch ass niggaa can die slow,Offensive
RT @RegaloDeJah_: &#8220;@Ausettt: Girls like her make it hard for the rest of us &#128530; http://t.co/g8KdlxFqm2&#8221; and u wonder why u bitches get expose&#8230;,Offensive
RT @ReggieRipBam: All I ever do is fuck bitches &amp; count stacks,Offensive
"RT @ReginaPucket: http://t.co/6nqmor8ybC BREAKING DAWN/ I often think about what used to be and was
With rose-colored glasses and a gentle &#8230;",Non-offensive
"RT @ReginaldSpears: If Hank Jr. was half the man his daddy was, he'd bitch-slap Brantly Gilbert for having his name in his mouth.",Offensive
RT @RelentIessness: this bitch thought she could cut my dick off http://t.co/gBR2YV669Y,Offensive
RT @Rene_gadeCowboy: I have to agree with Charlie he's spot on... http://t.co/9lcmVE9i1m,Non-offensive
"RT @Revenant0202: Seriously, Florida. A vote for Charlie Christ is a vote for taxes and ebola.",Non-offensive
"RT @ReverendGrim: God bless those delusional bitches still trying to keep ""duck face"" alive.",Offensive
"RT @Rhiannamator: ""Who's my bitch?"" I am, Stephanie. I am.",Offensive
RT @RhineRunIt: Henny &amp; hoes. RT @TiFFANY_P0RSCHE: Peace &amp; tranquillity &#8220;@daddykn0wsbest: If you were a Greek Mythical God&#8230;what would u be &#8230;,Offensive
RT @Ribo333: @secupp your retarded,Offensive
RT @RichBitxh_: Highwaisted jeans are not made for everyone bitches be looking horrible,Offensive
RT @RichHomieMeezy: @54OO_Mauri my internet aint get transfered yet pussy,Offensive
RT @RichgurlTira: These hoes will fake like they really f*ck with you but be hating on you lowkey,Offensive
"RT @RickNothing: I love how ""twat"" is gender neutral.",Offensive
RT @RickRaze: Why would I be in a relationship theses hoes go still do them &#128514;&#128175;,Offensive
RT @RickyNgan: These hoes is thotful,Offensive
RT @RickyNgan: Y'all hoes ain't slick,Offensive
RT @RickyScamp: The best way to avoid a tsunami of extramarital pussy is to wear sneakers on your daily commute. Also using the word sneake&#8230;,Non-offensive
"RT @RiddMcCoy: Where is everybody getting this ""fuck her right in the pussy"" sayin from?",Offensive
RT @Ride907: If some little fucking faggot spits in my food I swear to god id tear your fucking arms off http://t.co/EQociANZ77,Offensive
RT @RihannaHasAids: aight game over. dykes had to ruin it http://t.co/o0CAn6gb1p,Offensive
RT @RihannaHasAids: bitch built like squid ward after he ate all the Krabby Patties RT @AcaciaMakayla: @DJZeeti DONT RETIRE &#128553; I love you. h&#8230;,Offensive
RT @RihannaHasAids: bitch change draws http://t.co/k4frL2Vw7e,Offensive
RT @RihannaHasAids: if I got hoes.. @ one of my hoes.. if not shutup &amp; never say it again,Offensive
RT @Rileyy_Babyyy: How you pressed over some pussy you never had &#128064;? &#128514;&#128514;&#128514;,Offensive
RT @RipCaps: Damn.. it's hotter than a bitch,Offensive
RT @RipCaps: I wish I would chase a hoe .,Offensive
RT @RipTre96: I ain't entertaining nomore dumb bitches,Offensive
RT @Rivera9Roberto: &#8220;@1ortiz1: You think she classy niggah but she really ratchet&#8221;,Offensive
RT @RmpHarris: I kinda miss tremper I use to be threw dat bitch lol Never in class lmao,Offensive
RT @RmpHarris: Told my home girl bitch you bet not change on mee,Offensive
"RT @RnadJorell: &#8220;@_KudaBrazyy: ""You Disrespected My Hoeing"" Pimp Slaps Hoe In The Telly For Talking Back! - http://t.co/XfBbm7cJTY&#8221;aha bitch",Offensive
RT @RnadJorell: &#8220;@_KudaBrazyy: @RnadJorell Knocked that bitch soul out her body lol&#8221; aha bruh cocked back an fired on that bitch,Offensive
RT @RobIsRandomAF_6: &#128514;&#128514;&#128514;&#128514;&#128514;This bitch came to the club with a broken neck? Bitch you serious? https://t.co/D4bpFhPj6x,Offensive
RT @RobIsRandomAF_6: Tyrese a baby back bitch! Hope they kill him before Black History Month. #AMCWalkingDead,Offensive
RT @RobProvince: Do I support killing terrorists..... yes. Will I still mock hypocrites..... HELL YES!,Offensive
RT @Rob_San9993: @214bighappy gunna have me screaming at bitches and shit..lol,Offensive
RT @Rob_San9993: @214bighappy that bitch was looking for anything to go up her ass!..haha,Offensive
"RT @RobertCDick: Protest climate change, leaves trash behind. #VotingMatters",Non-offensive
RT @Roberto0oO0: @kitten_nugget69 @danusaur aye stfu you dyke lookin bitch I'm pretty sure you have a bigger dick than your boyfriend,Offensive
RT @Rock76_: @1waynostra we just trying flip an ounce to a P in dis bitch!!! im still out school bro next week im out dere doe,Offensive
RT @Rock76_: just show im not playing in this bitch one false move ima spraying in this bitch @1waynostra,Offensive
"RT @Rockprincess818: Go fight against the IDF if you progressive trash hate them so much, you don't have the guts to do it. 
#IStandWithIsr&#8230;",Offensive
"RT @Rockprincess818: Obama is Allowing millions of illegal aliens, drug cartels, and terrorists to enter our open borders...Liberal retards&#8230;",Offensive
"RT @RollingWithTrin: ""1, 2, 3, 4, how many niggers are in my store? I knowwww you're stealing!"" &#128514;&#128514;&#128514;",Offensive
RT @RollyPolly1x: This bitch quit after an hour of working here wtf &#128514;,Offensive
RT @RomerioHall: &#8220;@1inkkofrosess: I'm in this bitch &#128563;&#128563;&#128563;&#128563; like a mf &#128514;&#128514;&#128514;&#128514;&#9996;&#65039;&#127811;&#128080;&#128168;&#8221;,Offensive
"RT @RonONealDC: Lmaooooooo RT @basedamERICan: ""Ayo take this pic for me fam""

""You think the bitches gon fuck with this pic?"" http://t.co/k&#8230;",Offensive
"RT @RonTheAnchorman: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 &#8230;",Non-offensive
RT @Ronesha__: When I feel like he entertaining these hoes I just fall back even harder than before &#128175;,Offensive
RT @RosieZaya1: Ur fucking white trash,Offensive
"RT @Roulettista: Mertesacker saying ""give him the ghetto fist"" is still goat",Offensive
RT @Royals: #Royals win!! KC with a 2-0 blanking of the Yankees to take the series in the Bronx! #BeRoyalKC,Non-offensive
RT @RuNeshaShamia: Drunk inlove with my gun bae bitch Beyonc&#233; &#128520;&#128527;,Offensive
"RT @Rubberbandits: Yanks have a cocktail called an ""Irish car bomb"", but if you stuck two flakes in an ice cream cone and called it a 9/11 &#8230;",Non-offensive
"RT @RubinReport: You can mock Michelle Obama's #TurnipForWhat video, but the turnip is now third in line of succession for president. https&#8230;",Non-offensive
RT @RubyFakhoury: We out dis bitch &#128588; http://t.co/Vb8C2Pjnvi,Offensive
RT @RudeBoi_Drew: @PAPER_CHAYSIN condom were invent for that sole purpose,Non-offensive
"RT @RudeComedian: some bitches be like ""Im far from ugly"" naw hoe, you're closer than you think",Offensive
"RT @RudebwoyRoscoe: Behind every REAL bitch, there's a bitch ass nigga that did her wrong but made her strong.",Offensive
RT @Runyacheckup: Niggas and bitches gotta quit wit da money pics... If I can count it accurately it ain't enough &#128514;&#128514;&#128514;,Offensive
"RT @RushAmeezy: I find it hilarious how Austin says ""swag witch"" instead of ""swag bitch"" lmfao",Offensive
RT @RussBrandon: Thanks to Mr Wilson for passing along this tremendous responsibility. My sole focus is to empower our leadership to bui ...,Non-offensive
"RT @RussOnPolitics: GOP nominee for #MAgov Charlie Baker's ""fisherman story"" falls apart. He deserves an Oscar for his play crying. http://&#8230;",Non-offensive
"RT @Ruthless_Mando: no bitch, I just don't like you &#128129;",Offensive
RT @Ryder_LetsGetIt: &#8220;@ItsNotHarold: I say if a girl got 7 bodies or more and she 20 or younger she a hoe&#8221; ON GANG !,Offensive
RT @SAMMI_boyden: @jizcalifuh it's a metaphor you dumb fucking nigger @savanigga &#128514;&#128514;&#128525;&#128525;&#128069;&#128069;,Offensive
RT @SAMMI_boyden: @savanigga oh....I know dude. I just went OFF ON HIS ASS I'm done with that faggot,Offensive
RT @SAMMI_boyden: Fucking James tried to tell me Jawga Boys sucked. I went ape shit dude @savanigga @OfficialDThrash @jawgaboyz,Offensive
RT @SAVx: A day later and y'all still gassing Rihanna trash ass nudes.,Offensive
"RT @SBNation: Plenty of Kobe vs. Dwight trash talk after the game, too. http://t.co/YCwfrv7syX http://t.co/TRHYFjoIwc",Non-offensive
"RT @SBNation: Reds fan snags foul ball, gets shoved by player, flips bird, becomes True American Hero: http://t.co/yDu4PR531R http://t.co/&#8230;",Non-offensive
RT @SC4K: Getting ready for the annual heart and sole luncheon @RenHotels #cle with @EricGordon_CEO http://t.co/UJ721FmsXB,Non-offensive
RT @SCAR_49: @16stanleys @odale_ese118 hahah that niggah got hella checked ! Do your thang Uce. #PowerCouple,Offensive
RT @SEMAJ_HOEE_: &#8220;@tiffanyluxride: Damn so many fake niggas &amp; bitches&#8221;,Offensive
RT @SF_LaMasterBoy: Im scared of her...her pussy too good!! Lol,Offensive
"RT @SFsneeejayy: Bitch hmu say she need sex right now, bitch nigga hmu saying he upset right now",Offensive
"RT @SGT_WitDaJuice: Lame dude anyway ""@baeElectronica: bitch, bye &#128514; RT @WeAre_XCI: Dawg look at this shit http://t.co/Fu4DbQeotn""",Offensive
RT @SKINNY_NiggaDoe: RT @1JohnnyCinco: Let a nigga try me try me I'm a fuck all the hoes in his family,Offensive
RT @SKINNY_NiggaDoe: RT @HoodrichKeem: Leave the bitching to the bitches !,Offensive
"RT @SLIZRD_WIZRD: 3 point on a bitch like Dirk Nowitzki, up in da club like Dirk Nowitzki.",Offensive
RT @SLeyTMF: I aint nun to cut that bitch off,Offensive
RT @SLeyTMF: Too many bitches not enough queens,Offensive
RT @SLlMSHADY: Can someone show hailie this tweet? &#128514;&#128514; bitch blocked me &#128548;&#128514;&#128514;&#128514; https://t.co/VlpR7tMcAs,Offensive
"RT @SMACKHighAZ: ""Seton Catholic where their own students talk trash about how low of a division there football team is in.""",Offensive
RT @SOMEXlCAN: Who needs Twinkies? When you got Gansitos?,Offensive
"RT @SSNAlerts: Rick Scott takes 49% of vote, Charlie Crist takes 46%. Scott wins second term: http://t.co/MmkyGCYVG1 #sayfie #FlaPol http:/&#8230;",Non-offensive
RT @SSickStory: People need to stop being bitch made.,Offensive
"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;",Non-offensive
RT @STARgotthatDOPE: A lot of these hoes be cheating on they nigga fucking other niggas. Y'all boys better get y'all a real bitch that ain'&#8230;,Offensive
RT @STROCORLEONE @ThoughtsOfRandy @Yummys_World all deze hoes got past demons in em... YOLO nigga lol + Hahahahaha,Offensive
"RT @SUCKEDOFF: ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" http://t.co/v2L7GMVA8T",Offensive
"RT @SUCKEDOFF: 3 MOST COMMON WHITE PEOPLE ACTIVITIES:

1. Wearing Tapout

2. Shooting up schools

3. Calling you a nigger on Xbox",Offensive
"RT @SUPERi0R_422: My daddy told me not to date a man with soft hands lol... Either he doesn't do hard labor or he's a ""faggot"".",Offensive
RT @SVL305: @VJtechsupport @YoungMcFly since we on the subject she used to always ask to to see my dick via dm.. fck dat rat face hoe b,Offensive
RT @SVL305: @VJtechsupport @YoungMcFly the real reason y she gave up rapping was because of ME.. i called her trash to her face n asked for&#8230;,Offensive
RT @SVO__: One who can't keep his bitch RT @StaceyNoDash_ What kind of man can't parallel park?,Offensive
"RT @SaNtAnAdaGrEaT: I never understood that &#128530;if u want a strap on, just fck a nigga ! &#128514;&#128514;&#128514; wtf bitch",Offensive
RT @SadoMisogynist: I hate these Mo'ne Davis commercials. Bitch is gonna end up either a dyke or a loser like every other female.,Offensive
RT @SaertjeMirror: I am a zebra amongst the sheep.,Non-offensive
RT @Saint_Jeremy: She right RT @2Girls1Richard: You spam RT @TheReaIPinkyxxx: If you eating the pussy you might as well eat the ASS. http:&#8230;,Offensive
"RT @Salaayah: ""I let ma chain hang low...""
""Two chains...""
""Gold all in ma chain...""
""I keep a chain ana hoe...""
""Niggas staring at ma chai&#8230;",Offensive
RT @SalamanCode: Proof that thots are retarded. http://t.co/rHJSlL9i9f,Offensive
"RT @SalomaeSadiqa: It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime",Offensive
"RT @Salon: A trash-talking athlete vs. a violent congressman: Who's the real ""thug,"" here? http://t.co/dFNdCqWDAX via @joanwalsh",Offensive
RT @SaluteMiSWAG: nice body parts on ugly bitches is the worst.,Offensive
RT @Sam_James3: @will123_william @haydenhill13 @aknadnrye @khalilreed I don't care tho cracker,Offensive
RT @SammyLightning_: @TNasty4Teen we find turtle; we find the hoes!,Offensive
RT @SammyLightning_: Any girl that talk about sex on social media is a hoe,Offensive
RT @SammyLightning_: Phil Simms is a pussy @TNasty4Teen,Offensive
RT @SammyLightning_: Screw these hoes http://t.co/HBbEX5cIEB,Offensive
RT @SammyLightning_: Silencer up on that .30 that bitch don't make a sound,Offensive
"RT @SantosVictorero: RT @peddoc63 Lib Hypocrisy alert&#128680; bans ""bossy"" but ""bitch"" is okay! @AmyMek @michellemalkin @jjauthor #tcot http://t.c&#8230;",Offensive
RT @SaraLuvvXXX: Today @GlennAlfonso did my hair and makeup.. He always tries to make me look like a monkey. http://t.co/tym2JD7h3Z,Non-offensive
RT @SaraWright89: Freeze bitch i'm gonna steal your heart http://t.co/N0QkB1QO7h,Offensive
RT @SarahMcintiree: A sideline bitch will tell you everything you need to hear if you just listen. She ultimately wants your man she dgaf a&#8230;,Offensive
"RT @SarahR_82: I had these cute little pet names for my ex, like ass monkey, douchetard &amp; butterball. I just dont know where that re ...",Non-offensive
"RT @SarcasmLeague: Back in elementary school, when you were line leader, everybody else was your bitch.",Offensive
